Name,Gender,Name_RU
Annalise,girl,Аннализа
Jazmyne,girl,Жасмин
Keeley,girl,Кили
Shaylee,girl,Шейли
Savana,girl,Савана
Madelynn,girl,Мэдлинн
Micayla,girl,Микайла
Maeve,girl,Мейв
Nautica,girl,Наутика
Cali,girl,Кали
Serenity,girl,Серенити
Yulisa,girl,Юлиса
Baylie,girl,Бэйли
Samara,girl,Самара
Mya,girl,Майя
Ally,girl,Эллай
Myah,girl,Мья
Reanna,girl,Реанна
Madilyn,girl,Мэдилин
Felicity,girl,Фелисити
Ireland,girl,Ирландия
Skyla,girl,Скайла
Willow,girl,Ива
Jaida,girl,Джайда
Abigayle,girl,Эбигейл
Jaelyn,girl,Джаэлин
Rhianna,girl,Рианна
Amira,girl,Амира
Shae,girl,Шае
Zoie,girl,Зои
Caleigh,girl,Кейли
Abril,girl,Абрил
Deasia,girl,Десия
Kaylen,girl,Кайлен
Tayla,girl,Тайла
Alexys,girl,Алексис
Jaycee,girl,Джейси
Jayde,girl,Джейд
Kennedi,girl,Кеннеди
Amaya,girl,Амайя
Piper,girl,Пайпер
Aniya,girl,Ания
Noelia,girl,Ноэлия
Kiarra,girl,Киарра
Shaniya,girl,Шания
Keara,girl,Кеара
Emmalee,girl,Эммали
Aiyana,girl,Айяна
Miya,girl,Мия
Jalyn,girl,Джалин
Nyasia,girl,Ньясия
Aniyah,girl,Ания
Jaylene,girl,Джейлин
Kyara,girl,Кьяра
Citlalli,girl,Читлалли
Abigale,girl,Эбигейл
Isabela,girl,Изабела
Tatyanna,girl,Татьяна
Journey,girl,Джорни
Ryleigh,girl,Райли
Aliya,girl,Алия
Sky,girl,Скай
Shyla,girl,Шайла
Bryn,girl,Брин
Abagail,girl,Абагейл
Izabella,girl,Изабелла
Nya,girl,Ня
Saige,girl,Сейдж
Jakayla,girl,Якайла
Litzy,girl,Литзи
Brisa,girl,Бриса
Amya,girl,Амья
Jackeline,girl,Жаклин
Kaya,girl,Кая
Jaquelin,girl,Жаклин
Hailie,girl,Хейли
Nyah,girl,Нья
Amara,girl,Амара
Dariana,girl,Дариана
Yamilet,girl,Ямилет
Monserrat,girl,Монсеррат
Cielo,girl,Сьело
Aryanna,girl,Арианна
Anaya,girl,Анайя
Arely,girl,Арели
Kaia,girl,Кайя
Maryam,girl,Марьям
Anjali,girl,Анджали
Lilliana,girl,Лилиана
Amiya,girl,Амия
Belen,girl,Белен
Aliza,girl,Ализа
Keira,girl,Кира
Janiya,girl,Джания
Ashtyn,girl,Аштын
Neha,girl,Неха
Laisha,girl,Лайша
Amina,girl,Амина
Jailyn,girl,Джейлин
Kenna,girl,Кенна
Iyana,girl,Ияна
Maiya,girl,Майя
Marlen,girl,Марлен
Nevaeh,girl,Неваэ
Ainsley,girl,Эйнсли
Yuliana,girl,Юлиана
Beyonce,girl,Бейонсе
Nayely,girl,Нейли
Johana,girl,Йохана
Nallely,girl,Наллели
Kaiya,girl,Кайя
Meadow,girl,Луг
Makaila,girl,Макайла
Kya,girl,Кья
Ximena,girl,Химена
Jimena,girl,Химена
Melany,girl,Мелани
Jamya,girl,Джамья
Taina,girl,Тайна
Aubrie,girl,Обри
Frida,girl,Фрида
Kaliyah,girl,Калия
Mikaila,girl,Микаила
Taliyah,girl,Талия
Taniya,girl,Тания
Citlali,girl,Читлали
Annabella,girl,Аннабелла
Dafne,girl,Дафне
Hayleigh,girl,Хейли
Yoselin,girl,Йоселин
Areli,girl,Арели
Madalynn,girl,Мадалинн
Priscila,girl,Присцила
Miah,girl,Миа
Keila,girl,Кейла
Natalya,girl,Наталья
Jaylynn,girl,Джейлинн
Rianna,girl,Рианна
Sheyla,girl,Шейла
Aryana,girl,Ариана
Elle,girl,Элль
Lisbeth,girl,Лисбет
Evelin,girl,Эвелин
Makena,girl,Макена
Jaliyah,girl,Джалия
Keyla,girl,Кейла
Giana,girl,Джиана
Maleah,girl,Малеа
Shreya,girl,Шрея
Maliyah,girl,Малия
Samira,girl,Самира
Jalynn,girl,Джалинн
Galilea,girl,Галилея
Riya,girl,Рия
Cadence,girl,Каденс
Iyanna,girl,Иянна
Kiya,girl,Кия
Jaylyn,girl,Джейлин
Estefani,girl,Эстефани
Yareli,girl,Ярели
Dayanara,girl,Даянара
Janiyah,girl,Джания
Taniyah,girl,Тания
Sanaa,girl,Санаа
Yahaira,girl,Яхайра
Kadence,girl,Каденс
Amiyah,girl,Амия
Tamya,girl,Тамья
Sherlyn,girl,Шерлин
Natalee,girl,Натали
Lainey,girl,Лэйни
Angeles,girl,Анджелес
Karyme,girl,Карыме
Arly,girl,Арли
Saniya,girl,Сания
Sariah,girl,Сария
Kaydence,girl,Кейденс
Alani,girl,Алани
Amaris,girl,Амарис
Charlize,girl,Шарлиз
Kimora,girl,Кимора
Xiomara,girl,Ксиомара
Marin,girl,Марин
Diya,girl,Дия
Treasure,girl,Трежери
Aleena,girl,Алина
Saniyah,girl,Сания
Addyson,girl,Аддисон
Karis,girl,Карис
Gracelyn,girl,Грейслин
Jaylee,girl,Джейли
Nathaly,girl,Натали
Livia,girl,Ливия
Jayleen,girl,Джейлин
Janiah,girl,Джания
Gwyneth,girl,Гвинет
Zariah,girl,Зария
Averie,girl,Эйвери
Heidy,girl,Хейди
Mikalah,girl,Микала
Arleth,girl,Арлет
Karma,girl,Карма
Siena,girl,Сиена
Jaelynn,girl,Джелинн
Anabelle,girl,Анабель
Naima,girl,Найма
Anneliese,girl,Аннелизе
Zara,girl,Зара
Elliana,girl,Эллиана
Kinsley,girl,Кинсли
Selah,girl,Села
Jolette,girl,Джолетт
Brylee,girl,Брили
Myla,girl,Майла
Yuridia,girl,Юридия
Montserrat,girl,Монтсеррат
Valery,girl,Валери
Lilianna,girl,Лилианна
Leyla,girl,Лейла
Rihanna,girl,Рианна
Addisyn,girl,Аддисин
Akeelah,girl,Акила
Adison,girl,Эдисон
Lilyana,girl,Лилиана
Nathalia,girl,Наталья
Paisley,girl,Пейсли
Yaretzi,girl,Яреци
Scarlet,girl,Скарлет
Braelyn,girl,Брэйлин
Kamila,girl,Камила
Cailyn,girl,Кейлин
Bethzy,girl,Бетзи
Adyson,girl,Адисон
Joselin,girl,Джозелин
Mariyah,girl,Мария
Kinley,girl,Кинли
Jaylah,girl,Джейла
Charlee,girl,Чарли
Adamaris,girl,Адамарис
Malaya,girl,Малая
Khloe,girl,Хлоя
Amirah,girl,Амира
Briley,girl,Брайли
Jorja,girl,Джорджа
Rayne,girl,Рейн
Sanai,girl,Санаи
Dahlia,girl,Георгин
Lorelai,girl,Лорелай
Neveah,girl,Невеа
Izabelle,girl,Изабель
Miley,girl,Майли
Mylee,girl,Майли
Jordin,girl,Джордин
Jaslene,girl,Жаслин
Audrina,girl,Одрина
Azul,girl,Азул
Marely,girl,Марели
Shiloh,girl,Шайло
Madilynn,girl,Мэдилинн
Jaeda,girl,Джаеда
Jazlynn,girl,Джазлинн
Londyn,girl,Лондин
Giada,girl,Джада
Adelyn,girl,Аделин
Jocelynn,girl,Джоселинн
Mylie,girl,Майли
Adalyn,girl,Адалин
Aliana,girl,Алиана
Giuliana,girl,Джулиана
Azaria,girl,Азария
Zaniyah,girl,Зания
Alyvia,girl,Аливия
Joseline,girl,Жозелин
Kelis,girl,Келис
Lillianna,girl,Лилианна
Kylah,girl,Кайла
Hadassah,girl,Хадасса
Allisson,girl,Эллиссон
Caylee,girl,Кейли
Mareli,girl,Марели
Dayami,girl,Даями
Alisson,girl,Алиссон
Nylah,girl,Найла
Jazlene,girl,Джазлен
Adalynn,girl,Адалинн
Jaslyn,girl,Жаслин
Gemma,girl,Джемма
Lailah,girl,Лейла
Brynlee,girl,Бринли
Raelynn,girl,Рэйлинн
Marlie,girl,Марли
Anabella,girl,Анабелла
Ariella,girl,Ариэлла
Kamora,girl,Камора
Paityn,girl,Пайтин
Payten,girl,Пэйтен
Amiah,girl,Амиа
Averi,girl,Авери
Avah,girl,Ава
Karsyn,girl,Карсин
Jamiya,girl,Джамия
Laylah,girl,Лейла
Carleigh,girl,Карли
Kenley,girl,Кенли
Sloane,girl,Слоан
Elianna,girl,Элианна
